1403636579.963556, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000
1403636580.413555, -0.0017126, 0.0402477, 0.0109333, -0.0349224, -0.0019049, 0.0008971, 0.9993878
1403636580.463556, -0.0018670, 0.0426920, 0.0112704, -0.0439865, -0.0024243, 0.0004655, 0.9990291
1403636584.963556, -0.0000114, -0.0542038, -0.0132629, 0.0330572, 0.0412381, -0.0077877, 0.9985720
1403636588.013556, 0.0583481, 0.0002283, -0.0025615, -0.1837394, 0.0545729, 0.0309338, 0.9809713
1403636588.363556, 0.0710103, 0.0024295, -0.0009258, -0.1899116, 0.0554545, 0.0356606, 0.9795849
1403636588.913555, 0.0500163, 0.0026974, -0.0053612, -0.1909812, 0.0452621, 0.0332990, 0.9799840
1403636589.063555, 0.0374911, 0.0024656, -0.0072713, -0.1861200, 0.0367405, 0.0299048, 0.9813843
1403636589.563555, -0.0102345, 0.0027766, -0.0128075, -0.1832546, 0.0149111, 0.0158004, 0.9828254
1403636589.863556, -0.0372414, 0.0053623, -0.0153449, -0.1861493, -0.0013640, 0.0105745, 0.9824636
1403636590.013556, -0.0474823, 0.0072272, -0.0162873, -0.1898596, -0.0144766, 0.0100144, 0.9816535
1403636590.163556, -0.0536138, 0.0074878, -0.0170018, -0.1803443, -0.0231752, 0.0089693, 0.9832896
1403636591.163556, 0.0110253, 0.0045380, -0.0153823, -0.1851736, 0.0086305, 0.0148878, 0.9825552
1403636591.513556, 0.0331558, 0.0065509, -0.0105318, -0.1891198, 0.0205083, 0.0214822, 0.9815048
1403636593.613555, -0.0330747, 0.0105861, -0.0040692, -0.1726641, -0.1027072, -0.0023091, 0.9796086
1403636593.763556, -0.0271546, 0.0167766, -0.0153517, -0.1839752, -0.0727919, 0.0146960, 0.9801217
1403636593.913555, -0.0152766, 0.0205742, -0.0241598, -0.1797455, -0.0182606, 0.0388787, 0.9827749
1403636594.213556, 0.0184677, 0.0214400, -0.0277681, -0.1625395, 0.0912473, 0.0747371, 0.9796271
1403636596.313555, 0.0256025, 0.0314488, -0.0304144, -0.1594644, 0.0598329, 0.0323756, 0.9848568
1403636596.463556, 0.0146392, 0.0321407, -0.0425804, -0.1512644, 0.0607846, 0.0306294, 0.9861471
1403636596.613555, 0.0036479, 0.0327838, -0.0528119, -0.1468683, 0.0576668, 0.0222977, 0.9872219
1403636596.813555, -0.0037367, 0.0333395, -0.0561906, -0.1468643, 0.0547783, 0.0165631, 0.9874998
1403636597.063555, 0.0010102, 0.0286483, -0.0379671, -0.1493317, 0.0580684, 0.0057041, 0.9870641
1403636598.463556, -0.0021612, 0.0292621, -0.0088721, -0.1761388, -0.0614052, -0.0574881, 0.9807648
1403636598.613555, 0.0013044, 0.0309202, -0.0013373, -0.1607946, -0.0667519, -0.0574792, 0.9830490
1403636598.813555, 0.0047353, 0.0322609, 0.0139185, -0.1209817, -0.0905414, -0.0539699, 0.9870425
1403636624.463556, 0.0123629, 0.0463367, 0.0467330, 0.0148035, -0.0824364, -0.0172096, 0.9963378
1403636624.663556, 0.0157721, 0.0468482, 0.0448805, 0.0080094, -0.0759533, -0.0212840, 0.9968520
1403636624.813555, 0.0199265, 0.0481149, 0.0426881, 0.0082351, -0.0710233, -0.0355011, 0.9968087
1403636624.963556, 0.0249721, 0.0477174, 0.0383080, -0.0077311, -0.0635019, -0.0591870, 0.9961951
1403636628.163556, 0.0558590, -0.0272371, 0.0203530, -0.0116089, -0.0290138, -0.0327045, 0.9989764
1403636629.813555, 0.1390880, -0.0617603, 0.0608584, -0.0211993, 0.0863357, 0.0226314, 0.9957834
1403636629.963556, 0.1527119, -0.0579642, 0.0719066, -0.0260320, 0.1172074, 0.0313489, 0.9922711
1403636632.163556, 0.3254725, -0.1194551, 0.2418335, 0.0011380, 0.1365164, 0.0146834, 0.9905283
1403636634.313555, 0.4127108, -0.1711497, 0.4754344, -0.0138671, 0.0282246, -0.0002733, 0.9995054
1403636634.813555, 0.4439552, -0.1977669, 0.5476124, 0.0020638, 0.0123448, -0.0226063, 0.9996661
