1413393212.255760, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 1.0000000
1413393217.055760, 0.0003947, -0.0124145, -0.0062975, -0.0083284, 0.0161284, -0.0141057, 0.9997357
1413393217.105761, 0.0001188, -0.0156080, -0.0089032, -0.0094534, 0.0165669, -0.0140441, 0.9997194
1413393219.405761, -0.1603274, -0.0419768, -0.1774660, -0.0450407, 0.0097876, 0.0086007, 0.9989002
1413393219.705760, -0.1733221, -0.0455881, -0.1775069, -0.0321322, 0.0090598, 0.0063843, 0.9994222
1413393219.855760, -0.1769836, -0.0559372, -0.1769030, -0.0236210, 0.0104164, 0.0008468, 0.9996663
1413393221.855760, -0.2089683, -0.1815148, -0.1991042, -0.0255186, 0.0190783, -0.0090875, 0.9994510
1413393224.005760, -0.2519642, -0.2157574, 0.0069677, -0.0233520, 0.0145384, -0.0143161, 0.9995191
1413393224.255760, -0.2677444, -0.2207730, 0.0421136, -0.0206147, 0.0201434, -0.0123890, 0.9995078
1413393224.355760, -0.2747905, -0.2172218, 0.0572094, -0.0181784, 0.0210892, -0.0121631, 0.9995383
1413393225.255760, -0.3306675, -0.1624621, 0.1702356, -0.0313130, 0.1065429, 0.0364890, 0.9931448
1413393225.405761, -0.3349152, -0.1640823, 0.1842800, -0.0329230, 0.1168798, 0.0429140, 0.9916721
1413393225.755760, -0.3326747, -0.1784073, 0.2139138, -0.0323855, 0.1908175, 0.0785441, 0.9779420
1413393229.205760, -0.0742844, -0.2133010, 0.5161871, -0.0433963, 0.5605055, 0.1667295, 0.8100318
1413393229.705760, -0.0071603, -0.2059392, 0.5628200, -0.0272659, 0.5490654, 0.1807818, 0.8155377
1413393229.855760, 0.0137101, -0.2052830, 0.5768898, -0.0368492, 0.5448043, 0.1893219, 0.8160806
1413393230.055760, 0.0464292, -0.2074847, 0.5923864, -0.0459283, 0.5450910, 0.1804525, 0.8174370
1413393230.855760, 0.2069574, -0.2236733, 0.6658828, -0.0228475, 0.5856729, 0.2010025, 0.7848970
1413393231.005760, 0.2408528, -0.2281742, 0.6729685, -0.0302486, 0.6146064, 0.1987506, 0.7627858
1413393231.455760, 0.3462465, -0.2486566, 0.7074045, -0.0284816, 0.6512855, 0.1968676, 0.7322971
1413393231.905761, 0.4397573, -0.2411079, 0.7503851, 0.0076996, 0.6639280, 0.2129172, 0.7168031
1413393232.455760, 0.5277956, -0.2252703, 0.7521070, -0.0057493, 0.7336594, 0.2418806, 0.6349839
1413393232.555760, 0.5436377, -0.2180551, 0.7486407, -0.0065214, 0.7447307, 0.2478564, 0.6195974
1413393232.755760, 0.5749473, -0.1994447, 0.7398298, -0.0064772, 0.7578868, 0.2515181, 0.6019171
1413393232.955760, 0.6068236, -0.1831052, 0.7251340, -0.0135818, 0.7634636, 0.2504199, 0.5951711
1413393233.355760, 0.6739129, -0.1704736, 0.6810443, -0.0221973, 0.7744298, 0.2317053, 0.5882843
1413393233.755760, 0.7401515, -0.1929796, 0.6291310, -0.0235641, 0.8157519, 0.2362142, 0.5274433
1413393233.855760, 0.7559206, -0.2048025, 0.6165276, -0.0214590, 0.8267787, 0.2342090, 0.5110016
1413393233.955760, 0.7699894, -0.2158871, 0.6045147, -0.0128794, 0.8360556, 0.2316683, 0.4971669
1413393234.155760, 0.7971634, -0.2379971, 0.5843232, -0.0023387, 0.8496311, 0.2495261, 0.4646055
1413393234.655760, 0.8279049, -0.2636026, 0.5361277, 0.0413797, 0.8928286, 0.2340349, 0.3825866
1413393234.755760, 0.8196154, -0.2696377, 0.5252712, 0.0024674, 0.9028955, 0.2331749, 0.3611137
1413393234.855760, 0.8096664, -0.2779476, 0.5161946, -0.0245373, 0.9074829, 0.2462111, 0.3394892
1413393236.705760, 0.7993801, -0.2441398, 0.4650848, 0.0020556, 0.9469137, 0.3205766, 0.0241019
1413393237.605761, 0.8213060, -0.2378281, 0.4073090, -0.0036506, 0.9582558, 0.2857693, -0.0082660
1413393238.505760, 0.8554844, -0.2266861, 0.3425925, -0.0086099, 0.9499486, 0.3120908, -0.0110802
1413393239.005760, 0.8699265, -0.2146606, 0.2749256, 0.0118709, 0.9544306, 0.2974742, -0.0207482
1413393239.455760, 0.8670323, -0.1981136, 0.2115505, -0.0207816, 0.9531999, 0.3005861, -0.0250211
1413393239.605761, 0.8717735, -0.1951780, 0.1884372, -0.0163661, 0.9529291, 0.3017825, -0.0242012
1413393240.005760, 0.8832745, -0.1906002, 0.1218931, 0.0159404, 0.9524882, 0.3034157, -0.0212384
1413393240.305761, 0.8831334, -0.1829697, 0.0697149, -0.0158599, 0.9545908, 0.2968745, -0.0192474
1413393240.705760, 0.8899943, -0.1503615, 0.0063539, 0.0145437, 0.9551764, 0.2950355, -0.0195117
1413393247.305761, 0.8603770, 0.0035385, -0.0286907, -0.0129935, 0.9302251, 0.2896109, 0.2250287
1413393247.555760, 0.8682657, 0.0186750, -0.0120272, -0.0016936, 0.9195646, 0.3172835, 0.2317957
1413393247.705760, 0.8730670, 0.0283680, -0.0096731, 0.0063403, 0.9172297, 0.3205261, 0.2364585
1413393247.905761, 0.8775002, 0.0420268, -0.0162236, 0.0229394, 0.9187936, 0.3088414, 0.2447634
1413393248.205760, 0.8724035, 0.0592411, -0.0392625, 0.0086426, 0.9329717, 0.2586020, 0.2502282
1413393249.405761, 0.7816998, 0.0449078, -0.0673419, -0.0211239, 0.9331011, 0.2926819, 0.2078785
1413393249.855760, 0.7782331, 0.0613873, -0.0673172, -0.0331990, 0.9361607, 0.2751065, 0.2163732
1413393250.055760, 0.7877385, 0.0708216, -0.0612640, -0.0258218, 0.9334412, 0.2832871, 0.2185618
1413393250.855760, 0.8477243, 0.0910209, -0.0387375, 0.0130627, 0.9356776, 0.2841119, 0.2088473
1413393255.655760, 0.8031332, -0.0350217, -0.2560014, 0.0283225, 0.8990058, 0.2618158, -0.3499127
1413393255.805761, 0.7957510, -0.0350523, -0.2633510, 0.0251329, 0.8944200, 0.2696340, -0.3559194
1413393256.105761, 0.7776633, -0.0313468, -0.2762879, 0.0060701, 0.8847277, 0.2886662, -0.3659124
1413393256.855760, 0.7197234, -0.0179569, -0.3413070, 0.0049840, 0.8877230, 0.2904162, -0.3571854
1413393257.305761, 0.6784070, 0.0143338, -0.3939334, 0.0175983, 0.8932050, 0.2820753, -0.3497265
1413393257.705760, 0.6368750, 0.0444132, -0.4430534, 0.0202736, 0.8916612, 0.2788305, -0.3560657
1413393258.005760, 0.6023633, 0.0663496, -0.4804231, 0.0026231, 0.8872855, 0.2834841, -0.3638054
1413393260.555760, 0.4977350, 0.1292020, -0.7829860, -0.0320443, 0.9290106, 0.2150412, 0.2994491
1413393261.505760, 0.5141290, 0.1303099, -0.7418374, -0.0202475, 0.8974523, 0.2838151, 0.3370733
1413393261.705760, 0.5304360, 0.1253842, -0.7341475, 0.0017957, 0.8782426, 0.2935644, 0.3775006
1413393262.305761, 0.5721851, 0.1179703, -0.7539259, -0.0138864, 0.8434888, 0.2559423, 0.4720459
1413393264.705760, 0.7131107, 0.2555697, -0.8561900, -0.0207136, 0.8152847, 0.2562998, 0.5188375
1413393269.555760, 0.7127313, 0.2203552, -0.8636106, -0.0037043, 0.4757623, 0.1313139, 0.8697087
1413393269.905761, 0.6999832, 0.2532171, -0.8550355, -0.0252430, 0.4616989, 0.1384975, 0.8757941
1413393270.605761, 0.6919914, 0.3063589, -0.8467308, -0.0365482, 0.4740452, 0.1463446, 0.8674840
1413393270.805761, 0.6984820, 0.3122531, -0.8456551, -0.0411463, 0.5006915, 0.1437798, 0.8526091
1413393272.805761, 0.6870050, 0.2339862, -0.7207696, -0.0331054, 0.6958516, 0.1925747, 0.6910931
