1403638522.627830, 0.0077714, 0.0233062, -0.0233175, 0.0017955, 0.0006685, 0.0017763, 0.9999966
1403638524.727829, 0.0131702, -0.0002297, -0.0320607, 0.0293715, -0.0019931, -0.0273167, 0.9991933
1403638524.877829, 0.0122290, -0.0056495, -0.0329088, 0.0353132, 0.0106379, -0.0288032, 0.9989045
1403638530.827830, 0.0210753, 0.0384583, -0.0039419, -0.0305638, 0.1266520, 0.0225974, 0.9912187
1403638542.077829, -0.0263269, -0.0531672, 0.0969322, 0.0135311, -0.1102224, -0.0883737, 0.9898778
1403638542.227829, -0.0369276, -0.0590104, 0.1039720, 0.0112045, -0.1467237, -0.1013017, 0.9839129
1403638543.027829, -0.0996015, -0.0831943, 0.1338159, 0.0161811, -0.2277575, -0.1365051, 0.9639663
1403638543.277829, -0.1238046, -0.0915229, 0.1363883, 0.0132053, -0.2257216, -0.1299613, 0.9653940
1403638543.827830, -0.1782692, -0.0990080, 0.1480625, 0.0125213, -0.2885645, -0.1679990, 0.9425232
1403638544.127830, -0.2119413, -0.1077430, 0.1509032, 0.0076057, -0.3479107, -0.1820408, 0.9196529
1403638544.577829, -0.2632532, -0.1164682, 0.1600902, 0.0083452, -0.3656753, -0.1802783, 0.9130781
1403638544.677829, -0.2748466, -0.1183607, 0.1628260, 0.0180041, -0.3697263, -0.1769287, 0.9119619
1403638545.127830, -0.3239709, -0.1265776, 0.1738210, 0.0117768, -0.3729241, -0.1798714, 0.9101841
1403638545.877829, -0.4021112, -0.1263306, 0.1975336, 0.0077036, -0.4353885, -0.2065028, 0.8762044
1403638546.227829, -0.4392321, -0.1336841, 0.2046601, 0.0080138, -0.4920513, -0.2386054, 0.8371910
1403638546.327830, -0.4497512, -0.1341389, 0.2069956, 0.0062125, -0.5001283, -0.2391545, 0.8322489
1403638546.977829, -0.5237859, -0.1403722, 0.2202395, 0.0072306, -0.5253312, -0.2541226, 0.8120323
1403638547.527829, -0.5919210, -0.1389675, 0.2258935, 0.0040547, -0.5270544, -0.2531187, 0.8112510
1403638547.627830, -0.6051134, -0.1365131, 0.2266769, 0.0013225, -0.5271338, -0.2495385, 0.8123169
1403638548.227829, -0.6881784, -0.1216725, 0.2289708, 0.0023875, -0.5393645, -0.2578669, 0.8016139
1403638549.077829, -0.8207280, -0.1250252, 0.2100239, -0.0028351, -0.5983503, -0.2780478, 0.7514375
1403638549.227829, -0.8456958, -0.1279423, 0.2055566, -0.0027374, -0.5988804, -0.2761030, 0.7517326
1403638549.377829, -0.8714687, -0.1324528, 0.1998329, -0.0046660, -0.5991502, -0.2720074, 0.7530001
1403638550.177829, -1.0093569, -0.1577925, 0.1787977, -0.0087017, -0.5987824, -0.2657356, 0.7554923
1403638550.277829, -1.0268344, -0.1636654, 0.1759195, -0.0085872, -0.5988229, -0.2667587, 0.7551008
1403638550.527829, -1.0706402, -0.1781777, 0.1701101, -0.0106873, -0.6015313, -0.2626742, 0.7543528
1403638550.727829, -1.1048304, -0.1880438, 0.1681706, -0.0070926, -0.6057625, -0.2533439, 0.7542005
1403638550.827830, -1.1215394, -0.1917871, 0.1680007, -0.0025679, -0.6072941, -0.2490884, 0.7544152
1403638551.127830, -1.1693437, -0.2027934, 0.1693486, 0.0130999, -0.6131279, -0.2329538, 0.7547417
1403638551.427830, -1.2098444, -0.2171322, 0.1730106, 0.0010718, -0.6033681, -0.2270995, 0.7644420
1403638551.677829, -1.2390989, -0.2292737, 0.1811363, -0.0121306, -0.5645654, -0.2025941, 0.8000464
1403638552.127830, -1.2779081, -0.2523963, 0.2108847, 0.0074731, -0.4984593, -0.1892699, 0.8459665
1403638552.527829, -1.3017242, -0.2821355, 0.2412360, 0.0105388, -0.4958237, -0.1750619, 0.8505299
1403638552.877829, -1.3109524, -0.3037215, 0.2740804, 0.0159729, -0.4990867, -0.1806985, 0.8473520
1403638554.527829, -1.2117652, -0.3965976, 0.4045084, 0.0148984, -0.4934184, -0.2281262, 0.8392108
1403638555.027829, -1.1622075, -0.4205224, 0.4280391, 0.0084227, -0.4984318, -0.2071883, 0.8417647
1403638555.177829, -1.1464301, -0.4270094, 0.4375668, 0.0075732, -0.4858024, -0.2048888, 0.8496819
1403638555.327830, -1.1310065, -0.4323888, 0.4468288, 0.0075050, -0.4712236, -0.2006202, 0.8588618
1403638556.277829, -1.0363809, -0.4740555, 0.5041749, -0.0043133, -0.4523452, -0.2084432, 0.8671313
1403638556.577829, -1.0105901, -0.4876329, 0.5245791, -0.0181346, -0.4503096, -0.2111314, 0.8673615
1403638557.177829, -0.9698063, -0.5273454, 0.5756733, -0.0050624, -0.4593109, -0.1883585, 0.8680604
1403638558.127830, -0.9058233, -0.5884633, 0.6788014, -0.0029485, -0.4492016, -0.2151753, 0.8671268
1403638558.577829, -0.8879835, -0.6174375, 0.7266299, -0.0278061, -0.4403400, -0.2287024, 0.8677688
1403638558.727829, -0.8870410, -0.6320764, 0.7420018, -0.0275376, -0.4455715, -0.2123254, 0.8692673
1403638558.977829, -0.8878945, -0.6538969, 0.7713345, -0.0150148, -0.4480509, -0.2048209, 0.8700996
1403638559.377829, -0.8922197, -0.6795097, 0.8252810, 0.0060703, -0.4475174, -0.2133753, 0.8684252
1403638559.527829, -0.8942187, -0.6865023, 0.8460464, 0.0108210, -0.4469658, -0.2176552, 0.8676005
1403638559.677829, -0.8968319, -0.6913570, 0.8662249, 0.0141435, -0.4477299, -0.2180207, 0.8670668
1403638559.827830, -0.9001049, -0.6973447, 0.8854727, 0.0127581, -0.4491022, -0.2175992, 0.8664843
1403638561.727829, -0.8859475, -0.7409856, 1.0805699, 0.0312750, -0.1451705, -0.0834539, 0.9853846
1403638561.827830, -0.8802175, -0.7411898, 1.0865700, 0.0318721, -0.1448582, -0.0856018, 0.9852272
1403638562.027829, -0.8671887, -0.7410307, 1.0981125, 0.0333944, -0.1317922, -0.0843130, 0.9871205
1403638563.277829, -0.7818723, -0.7530469, 1.1272992, 0.0474000, 0.0921500, 0.0363172, 0.9939530
1403638563.377829, -0.7723681, -0.7515526, 1.1273084, 0.0595069, 0.1022495, 0.0402526, 0.9921612
1403638563.527829, -0.7577646, -0.7476115, 1.1262130, 0.0692942, 0.1092121, 0.0428116, 0.9906756
1403638564.627830, -0.6184462, -0.7247898, 1.0501065, 0.0627899, 0.0815466, 0.0326075, 0.9941551
1403638564.827830, -0.5874966, -0.7181284, 1.0264764, 0.0600279, 0.0784429, 0.0421293, 0.9942175
1403638564.927830, -0.5714624, -0.7130165, 1.0147676, 0.0610931, 0.0781560, 0.0452985, 0.9940358
1403638565.027829, -0.5538471, -0.7051500, 1.0033051, 0.0612854, 0.0770613, 0.0468964, 0.9940354
1403638566.277829, -0.3124497, -0.5692960, 0.8327758, 0.0494207, 0.1040288, 0.0087829, 0.9933068
1403638566.577829, -0.2604672, -0.5285759, 0.7891160, 0.0421277, 0.0998147, 0.0093334, 0.9940700
1403638566.877829, -0.2118426, -0.4815336, 0.7481563, -0.0083165, 0.0947803, 0.0093412, 0.9954197
1403638566.977829, -0.1953603, -0.4658912, 0.7362548, -0.0153042, 0.0927978, 0.0074834, 0.9955392
1403638567.127830, -0.1719785, -0.4443240, 0.7213004, 0.0100363, 0.0927543, 0.0026040, 0.9956350
1403638567.227829, -0.1558753, -0.4291875, 0.7118866, 0.0303800, 0.0930853, -0.0004307, 0.9951944
1403638567.777829, -0.0768729, -0.3524093, 0.6634935, 0.0200402, 0.1039115, -0.0052370, 0.9943708
1403638567.877829, -0.0654107, -0.3408186, 0.6540424, 0.0144846, 0.1047899, -0.0027954, 0.9943849
1403638568.177829, -0.0315119, -0.3142238, 0.6280524, 0.0144986, 0.1078577, -0.0069342, 0.9940364
1403638568.377829, -0.0123884, -0.3008882, 0.6117203, 0.0141164, 0.1093679, -0.0071953, 0.9938750
1403638568.677829, 0.0130806, -0.2788535, 0.5924613, 0.0073788, 0.1105509, -0.0100781, 0.9937919
1403638568.877829, 0.0261826, -0.2668481, 0.5822262, 0.0064478, 0.1100439, -0.0072929, 0.9938791
1403638569.277829, 0.0467443, -0.2553376, 0.5649022, 0.0028101, 0.1134103, -0.0135694, 0.9934516
1403638571.077829, 0.0686519, -0.2139774, 0.5675766, 0.0668241, 0.2303207, 0.1214677, 0.9631887
1403638571.777829, 0.1224023, -0.1834973, 0.5330472, 0.0407242, 0.3265601, 0.1246373, 0.9360372
1403638572.577829, 0.2070079, -0.1512033, 0.4653036, 0.0202064, 0.4696924, 0.1819383, 0.8636430
1403638572.677829, 0.2193895, -0.1476403, 0.4561238, 0.0175203, 0.4773963, 0.1833268, 0.8591723
1403638573.077829, 0.2711651, -0.1397179, 0.4197179, 0.0007382, 0.4848656, 0.1748577, 0.8569303
1403638573.277829, 0.2991129, -0.1369246, 0.4052218, -0.0014379, 0.4806506, 0.1742366, 0.8594269
1403638573.377829, 0.3139828, -0.1357604, 0.3982779, -0.0020460, 0.4793527, 0.1739668, 0.8602049
1403638573.777829, 0.3749092, -0.1406800, 0.3758586, -0.0055375, 0.4938985, 0.1698118, 0.8527588
1403638573.877829, 0.3913742, -0.1434850, 0.3711365, 0.0030037, 0.5080045, 0.1667257, 0.8450591
1403638573.977829, 0.4078094, -0.1457438, 0.3670037, 0.0164445, 0.5244303, 0.1710957, 0.8339236
1403638574.077829, 0.4238548, -0.1480307, 0.3641648, 0.0342876, 0.5405239, 0.1852267, 0.8199691
1403638574.477829, 0.4869709, -0.1485149, 0.3501579, 0.0570628, 0.6164884, 0.2327192, 0.7500185
1403638574.577829, 0.5012132, -0.1475545, 0.3452390, 0.0556286, 0.6319508, 0.2391962, 0.7350706
1403638574.827830, 0.5353025, -0.1470023, 0.3308799, 0.0372484, 0.6572624, 0.2359372, 0.7148092
1403638574.927830, 0.5477521, -0.1472347, 0.3246251, 0.0298689, 0.6584841, 0.2410125, 0.7123339
1403638575.077829, 0.5668668, -0.1468591, 0.3162901, 0.0295668, 0.6553151, 0.2510513, 0.7118014
1403638575.377829, 0.6054159, -0.1415638, 0.2994317, 0.0353404, 0.6475363, 0.2609437, 0.7150917
1403638575.577829, 0.6322725, -0.1350734, 0.2877423, 0.0229597, 0.6434616, 0.2593481, 0.7198393
1403638575.777829, 0.6600955, -0.1310999, 0.2737385, 0.0050500, 0.6429303, 0.2503244, 0.7238459
1403638575.877829, 0.6746868, -0.1306672, 0.2666306, -0.0002836, 0.6420273, 0.2488810, 0.7251614
1403638576.377829, 0.7574382, -0.1391863, 0.2315965, -0.0017840, 0.6459714, 0.2364298, 0.7258227
1403638576.477829, 0.7753923, -0.1403502, 0.2260087, -0.0066848, 0.6476492, 0.2325201, 0.7255620
1403638576.727829, 0.8217092, -0.1431298, 0.2161527, -0.0160049, 0.6521043, 0.2218371, 0.7247704
1403638576.827830, 0.8413723, -0.1438489, 0.2139507, -0.0085773, 0.6542810, 0.2157709, 0.7247661
1403638576.927830, 0.8602586, -0.1450203, 0.2126856, 0.0014279, 0.6544873, 0.2156527, 0.7246642
1403638577.577829, 0.9795329, -0.1631266, 0.2152371, 0.0058754, 0.6548085, 0.2152985, 0.7244570
1403638577.877829, 1.0325530, -0.1727799, 0.2238820, 0.0097761, 0.6512390, 0.2216928, 0.7257028
1403638578.027829, 1.0584724, -0.1772261, 0.2296333, 0.0101920, 0.6508391, 0.2196947, 0.7266628
1403638578.177829, 1.0836037, -0.1837482, 0.2360988, 0.0181817, 0.6477451, 0.2250599, 0.7276289
1403638578.927830, 1.2050076, -0.2099990, 0.2679459, 0.0198442, 0.6502300, 0.2222728, 0.7262244
1403638579.077829, 1.2283502, -0.2131483, 0.2749203, 0.0190478, 0.6504599, 0.2191043, 0.7270023
1403638579.227829, 1.2500441, -0.2197447, 0.2812584, 0.0193793, 0.6499871, 0.2181467, 0.7277040
1403638585.227829, 1.3729924, -0.3881470, 0.4256564, 0.0313920, 0.3534895, 0.0970227, 0.9298636
